	Kingdom	Phylum	Class	Order	Family	Genus	Species
FASV2252	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	NA
FASV2253	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	NA
FASV2254	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	fasciculatus
FASV2255	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	circinelloides
FASV2256	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV2257	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	oryzae
FASV2258	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	lanuginosus
FASV2259	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	NA
FASV2260	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	citrinum
FASV2261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	septimanifiniscientiae
FASV2262	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	brevicompactum
FASV2263	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV2264	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	NA
FASV2265	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Xenasmataceae	Xenasma	rimicola
FASV2266	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
FASV2267	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	communis
FASV2268	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	birnbaumii
FASV2269	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV2270	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	frias
FASV2271	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV2272	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV2273	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	macerans
FASV2274	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
FASV2275	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	NA
FASV2276	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV2277	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Circinella	chinensis
FASV2279	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	NA
FASV2280	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV2281	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	hungarica
FASV2282	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV2283	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ustus
FASV2284	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	lixii
FASV2285	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV2286	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV2287	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	chlamydospora
FASV2288	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV2289	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV2290	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	cinerea
FASV2291	Fungi	NA	NA	NA	NA	NA	NA
FASV2292	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Ramophialophora	NA
FASV2293	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV2294	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV2295	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	rutilum
FASV2296	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV2297	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	glutinans
FASV2298	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV2299	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	unica
FASV2300	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniales_fam_Incertae_sedis	Holtermanniella	takashimae
FASV2301	Fungi	NA	NA	NA	NA	NA	NA
FASV2302	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	rosae
FASV2303	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV2304	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
FASV2305	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Sakaguchia	NA
FASV2306	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	ligusticum
FASV2307	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2308	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	fusca
FASV2309	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV2310	Fungi	NA	NA	NA	NA	NA	NA
FASV2311	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	NA
FASV2312	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV2313	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetaceae	NA	NA
FASV2314	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	alternatum
FASV2315	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV2316	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
FASV2317	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
FASV2318	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	bulbillosum
FASV2319	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
FASV2320	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chordomyces	antarcticus
FASV2321	Fungi	NA	NA	NA	NA	NA	NA
FASV2322	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	australe
FASV2323	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	NA
FASV2324	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	stellatus
FASV2325	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
FASV2326	Fungi	Ascomycota	Dothideomycetes	Acrospermales	Acrospermales_fam_Incertae_sedis	Leptodiscella	NA
FASV2327	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	flanaganii
FASV2328	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV2329	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
FASV2330	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV2331	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
FASV2332	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	dimorpha
FASV2334	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	acutatum
FASV2335	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ustus
FASV2336	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
FASV2337	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV2338	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
FASV2339	Fungi	NA	NA	NA	NA	NA	NA
FASV2340	Fungi	NA	NA	NA	NA	NA	NA
FASV2341	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	alveolaris
FASV2342	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	albida
FASV2343	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	NA
FASV2344	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	NA	NA
FASV2345	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Remersonia	thermophila
FASV2346	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	citrinum
FASV2347	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV2348	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV2349	Fungi	NA	NA	NA	NA	NA	NA
FASV2350	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV2351	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
FASV2352	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	NA	NA	NA
FASV2353	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV2354	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	vermicola
FASV2355	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	capitatum
FASV2356	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophaeosphaeria	badalingensis
FASV2357	Fungi	NA	NA	NA	NA	NA	NA
FASV2358	Fungi	Ascomycota	Eurotiomycetes	NA	NA	Paracladophialophora	carceris
FASV2359	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	dorenboschii
FASV2360	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	glycines
FASV2361	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
FASV2362	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV2363	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV2364	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV2365	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV2366	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV2367	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	macerans
FASV2368	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	tofieldiae
FASV2369	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
FASV2370	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV2371	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
FASV2372	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	coprosmae
FASV2373	Fungi	NA	NA	NA	NA	NA	NA
FASV2374	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV2375	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	NA
FASV2376	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV2377	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Glutinoagger	fibulatus
FASV2378	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	cynaroidis
FASV2379	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	NA
FASV2380	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV2381	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
FASV2382	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
FASV2383	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	arctiicola
FASV2384	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	metachromatica
FASV2385	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Drechmeria	NA
FASV2386	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2387	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
FASV2388	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	psychrotolerans
FASV2389	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	chartarum
FASV2390	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV2391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	biglobosus
FASV2392	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	NA	NA
FASV2393	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV2394	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV2395	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	dolichospermus
FASV2396	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV2397	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
FASV2398	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2399	Fungi	Mucoromycota	NA	NA	NA	NA	NA
FASV2400	Fungi	NA	NA	NA	NA	NA	NA
FASV2401	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	Branch03	NA	NA	NA
FASV2402	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	canadensis
FASV2403	Fungi	NA	NA	NA	NA	NA	NA
FASV2404	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	furcatum
FASV2405	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
FASV2406	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	hoffmannii
FASV2407	Fungi	NA	NA	NA	NA	NA	NA
FASV2408	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV2409	Fungi	NA	NA	NA	NA	NA	NA
FASV2410	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	flanaganii
FASV2411	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
FASV2412	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	arctiicola
FASV2413	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV2414	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
FASV2415	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
FASV2416	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	brassicae
FASV2417	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV2418	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chordomyces	antarcticus
FASV2419	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	multipilosa
FASV2420	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
FASV2421	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2422	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	flanaganii
FASV2423	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	marchalianum
FASV2424	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV2425	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	luteo-olivacea
FASV2426	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	ramulariae
FASV2428	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2429	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV2430	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV2431	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV2432	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV2433	Fungi	NA	NA	NA	NA	NA	NA
FASV2434	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV2435	Fungi	NA	NA	NA	NA	NA	NA
FASV2436	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	hollandicus
FASV2437	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	kingiae
FASV2438	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Remersonia	thermophila
FASV2439	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV2440	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	austrohemisphaericum
FASV2441	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	pithya
FASV2442	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV2443	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV2444	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
FASV2445	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
FASV2446	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	botswanensis
FASV2447	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	caledonium
FASV2448	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
FASV2449	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	arctiicola
FASV2450	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV2451	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	marchalianum
FASV2452	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV2453	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	hollandica
FASV2454	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	sumatraense
FASV2455	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
FASV2456	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	arctiicola
FASV2457	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	dactyloides
FASV2458	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Lyomyces	NA
FASV2459	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	austroafricanus
FASV2460	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coronata
FASV2461	Fungi	Aphelidiomycota	Aphelidiomycetes	GS16	NA	NA	NA
FASV2462	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	marina
FASV2463	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV2464	Fungi	NA	NA	NA	NA	NA	NA
FASV2465	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	NA	NA
FASV2466	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	sayulitensis
FASV2467	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	niemeijerarum
FASV2468	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	pye
FASV2469	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
FASV2470	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV2471	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV2472	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	NA
FASV2473	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	foeniculina
FASV2474	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Fusariella	NA
FASV2475	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	NA
FASV2476	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV2477	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV2478	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV2479	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	caricicola
FASV2480	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV2481	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	reessii
FASV2482	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
FASV2483	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	ligusticum
FASV2484	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	vinaceum
FASV2485	Fungi	NA	NA	NA	NA	NA	NA
FASV2486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
FASV2487	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	occidentalis
FASV2488	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	occidentalis
FASV2489	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV2490	Fungi	NA	NA	NA	NA	NA	NA
FASV2491	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV2492	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	clematidis
FASV2493	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
FASV2494	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV2495	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Flagelloscypha	NA
FASV2496	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	longa
FASV2497	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	NA
FASV2498	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	croci
FASV2499	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	croci
FASV2500	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Arthrographis	curvata
FASV2501	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
FASV2502	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	leptospora
FASV2503	Fungi	NA	NA	NA	NA	NA	NA
FASV2504	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
FASV2505	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV2506	Fungi	Ascomycota	Eurotiomycetes	Onygenales	NA	NA	NA
FASV2507	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	chartarum
FASV2508	Fungi	NA	NA	NA	NA	NA	NA
FASV2509	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	penzigii
FASV2510	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	cuneirostrum
FASV2511	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	miniglutinans
FASV2512	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	similis
FASV2513	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV2514	Fungi	NA	NA	NA	NA	NA	NA
FASV2515	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV2516	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
FASV2517	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Phialemonium	inflatum
FASV2518	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	graminis
